Rank,Symbol,Rating,Name,Score,3 Months Perf,Creation date
1250,TREX,B,"Trex Company, Inc. Common Stock",98.781,25.6,2/1/2021
1251,PAGS,B,PagSeguro Digital Ltd. Class A Common Shares,98.797,27.14,1/25/2021
1252,XPO,B,"XPO Logistics, Inc.",98.766,22.47,2/2/2021
1253,DORM,B,"Dorman Products, Inc. - Common Stock",98.765,4.56,1/24/2021
1254,MTG,B,MGIC Investment Corporation Common Stock,98.762,13.42,2/4/2021
1255,WYND,B,"Wyndham Destinations, Inc. Common  Stock",98.76,37.58,1/27/2021
1256,ABMD,B,"ABIOMED, Inc. - Common Stock",98.756,20.55,1/26/2021
1257,POOL,B,Pool Corporation - Common Stock,98.756,-6.16,2/2/2021
1258,VVNT,B,"Vivint Smart Home, Inc.",98.742,7.81,2/3/2021
1259,ui,B,Ubiquiti Inc. Common Stock,98.759,38.1,1/26/2021
1260,LPLA,B,LPL Financial Holdings Inc. - Common Stock,98.737,65.04,1/21/2021
1261,NWL,B,Newell Brands Inc. Common Stock,98.753,38.44,1/30/2021
1262,AES,B,The AES Corporation Common Stock,98.715,28.22,2/6/2021
1263,QGEN,B,Qiagen N.V. - Common Shares,98.721,4.89,2/3/2021
1264,SMTC,B,Semtech Corporation - Common Stock,98.711,13.62,1/24/2021
1265,FSKR,B,FS KKR Capital Corp. II Common Stock,98.711,13.41,1/14/2021
1266,ILMN,B,"Illumina, Inc. - Common Stock",98.699,39.18,2/3/2021
1267,AFYA,B,Afya Limited - Class A Common Shares,98.699,-4.55,2/5/2021
1268,EVTC,B,"Evertec, Inc. Common Stock",98.691,6.37,1/31/2021
1269,SANM,B,Sanmina Corporation - Common Stock,98.688,23.16,2/6/2021
1270,TTEC,B,"TeleTech Holdings, Inc. - Common Stock",98.739,42.63,2/6/2021
1271,BVN,B,Buenaventura Mining Company Inc.,98.684,-18.77,2/5/2021
1272,BMY,B,Bristol-Myers Squibb Company Common Stock,98.688,-4.51,2/6/2021
1273,STE,B,STERIS plc Ordinary Shares,98.682,1.19,2/4/2021
1274,WDAY,B,"Workday, Inc. Common Stock",98.696,18.8,2/4/2021
1275,PRU,B,"Prudential Financial, Inc. Common Stock",98.618,26.14,2/6/2021
1276,var,B,"Varian Medical Systems, Inc. Common Stock",98.665,2.09,2/4/2021
1277,NJR,B,NewJersey Resources Corporation Common Stock,98.67,20.15,2/6/2021
1278,DOOO,B-,BRP Inc. - Common Subordinate Voting Shares,98.667,29.24,2/4/2021
1279,AZEK,B-,The AZEK Company Inc. Class A Common Stock,98.663,-4.49,2/6/2021
1280,AVTR,B-,"Avantor, Inc. Common Stock",98.645,10.14,2/6/2021
1281,ALGM,B-,"Allegro MicroSystems, Inc. - Common Stock",98.649,19.26,2/5/2021
1282,BMCH,B-,"BMC Stock Holdings, Inc. - Common Stock",98.643,21.13,2/5/2021
1283,HLT,B-,Hilton Worldwide Holdings Inc. Common Stock,98.646,20.28,2/6/2021
1284,EME,B-,"EMCOR Group, Inc. Common Stock",98.638,28.45,2/6/2021
1285,CRI,B-,"Carter's, Inc. Common Stock",98.688,19.21,2/6/2021
1286,VRT,B-,"Vertiv Holdings, LLC Class A Common Stock",98.598,23.23,2/6/2021
1287,ENB,B-,Enbridge Inc Common Stock,98.629,28.95,2/6/2021
1288,INCY,B-,Incyte Corporation - Common Stock,98.632,9.33,1/21/2021
1289,BG,B-,Bunge Limited Bunge Limited,98.621,15.89,1/31/2021
1290,MNST,B-,Monster Beverage Corporation - Common Stock,98.625,9.42,2/5/2021
1291,JPM,B-,JP Morgan Chase & Co. Common Stock,98.621,34.07,1/30/2021
1292,VEEV,B-,Veeva Systems Inc. Class A Common Stock,98.619,-0.06,1/4/2021
1293,CIG,B-,Comp En De Mn Cemig ADS American Depositary Share,98.608,31.89,2/3/2021
1294,PNM,B-,"PNM Resources, Inc. (Holding Co.) Common Stock",98.607,6.95,1/21/2021
1295,STZ,B-,"Constellation Brands, Inc. Common Stock",98.612,22.09,12/31/2020
1296,TCBI,B-,"Texas Capital Bancshares, Inc. - Common Stock",98.611,52.3,2/6/2021
1297,CNQ,B-,Canadian Natural Resources Limited Common Stock,98.607,55.25,1/20/2021
1298,KNSL,B-,"Kinsale Capital Group, Inc. - Common Stock",98.589,-8.57,1/30/2021
1299,CVET,B-,"Covetrus, Inc. - Common Stock",98.587,37.74,1/4/2021
1300,HDS,B-,"HD Supply Holdings, Inc. - Common Stock",98.581,23.22,2/4/2021
1301,WERN,B-,"Werner Enterprises, Inc. - Common Stock",98.568,4.24,2/5/2021
1302,AGCO,B-,AGCO Corporation Common Stock,98.565,31.98,2/1/2021
1303,CUBE,B-,CubeSmart Common Shares,98.597,6.33,1/29/2021
1304,VLY,B-,Valley National Bancorp Common Stock,98.56,48.39,2/3/2021
1305,PMVP,B-,"PMV Pharmaceuticals, Inc. - Common Stock",98.553,2.45,1/18/2021
1306,PVH,B-,PVH Corp. Common Stock,98.551,61.08,2/2/2021
1307,RCM,B-,R1 RCM Inc. - Common Stock,98.549,228.16,2/5/2021
1308,peak,B-,"Healthpeak Properties, Inc. Common Stock",98.569,8.62,1/27/2021
1309,NKE,B-,"Nike, Inc. Common Stock",98.52,13.05,2/2/2021
1310,TRP,B-,TransCanada Corporation Common Stock,98.534,11.18,1/29/2021
1311,AYI,B-,Acuity Brands Inc (Holding Company),98.523,22.29,1/25/2021
1312,PFGC,B-,Performance Food Group Company Common Stock,98.553,39.37,1/24/2021
1313,TRMB,B-,Trimble Inc. - Common Stock,98.511,29.03,1/23/2021
1314,GMAB,B-,Genmab A/S - American Depositary Shares,98.506,3.05,2/2/2021
1315,PDCO,B-,"Patterson Companies, Inc. - Common Stock",98.501,21.44,1/24/2021
1316,IBP,B-,"Installed Building Products, Inc. Common Stock",98.497,25.49,2/2/2021
1317,LCII,B-,LCI Industries,98.493,18.8,1/16/2021
1318,VIPS,B-,Vipshop Holdings Limited American Depositary Shar,98.467,46.3,2/6/2021
1319,WAB,B-,Westinghouse Air Brake Technologies Corporation C,98.509,31.83,1/31/2021
1320,PPG,B-,"PPG Industries, Inc. Common Stock",98.481,0.97,1/25/2021
1321,JHG,B-,Janus Henderson Group plc Ordinary Shares,98.532,22.09,2/5/2021
1322,CCOI,B-,"Cogent Communications Holdings, Inc. - Common Sto",98.475,12.87,2/3/2021
1323,MCY,B-,Mercury General Corporation Common Stock,98.475,29.82,1/25/2021
1324,PINC,B-,"Premier, Inc. - Class A Common Stock",98.475,2.71,2/3/2021
1325,URI,B-,"United Rentals, Inc. Common Stock",98.473,38.91,2/1/2021
1326,VERX,B-,"Vertex, Inc. - Class A Common Stock",98.47,20.12,1/26/2021
1327,XLNX,B-,"Xilinx, Inc. - Common Stock",98.47,1.67,1/26/2021
1328,GLW,B-,Corning Incorporated Common Stock,98.457,7.95,1/4/2021
1329,IPG,B-,"Interpublic Group of Companies, Inc. (The) Common",98.449,35.91,1/28/2021
1330,LSI,B-,"Life Storage, Inc. Common Stock",98.455,13.22,1/29/2021
1331,PAG,B-,"Penske Automotive Group, Inc. Common Stock",98.453,18.55,1/30/2021
1332,COP,B-,ConocoPhillips Common Stock,98.438,93.02,2/2/2021
1333,STRA,B-,"Strayer Education, Inc. - Common Stock",98.445,3.27,2/3/2021
1334,HST,B-,"Host Hotels & Resorts, Inc. Common Stock",98.427,35.4,2/2/2021
1335,REYN,B-,Reynolds Consumer Products Inc. - Common Stock,98.428,-0.2,1/14/2021
1336,RACE,B-,Ferrari N.V. Common Shares,98.439,-0.65,2/3/2021
1337,WSC,B-,WillScot Corporation - Common Stock,98.425,28.43,2/3/2021
1338,CNP,B-,"CenterPoint Energy, Inc (Holding Co) Common Stock",98.422,-6.39,2/3/2021
1339,MOH,B-,Molina Healthcare Inc Common Stock,98.415,-5.26,2/2/2021
1340,MRK,B-,"Merck & Company, Inc. Common Stock (new)",98.404,-5.67,2/5/2021
1341,QTWO,B-,"Q2 Holdings, Inc. Common Stock",98.378,34.15,2/3/2021
1342,LSTR,B-,"Landstar System, Inc. - Common Stock",98.403,19.75,2/2/2021
1343,UHAL,B-,Amerco - Common Stock,98.521,23.77,2/4/2021
1344,MANT,B-,ManTech International Corporation - Class A Commo,98.396,22.77,1/14/2021
1345,GL,B-,Globe Life Inc. Common Stock,98.393,10.58,1/30/2021
1346,APAM,B-,Artisan Partners Asset Management Inc. Class A Co,98.374,25.65,2/3/2021
1347,JCOM,B-,"j2 Global, Inc. - Common Stock",98.387,25.76,2/1/2021
1348,WMG,B-,Warner Music Group Corp. - Class A Common Stock,98.399,41.59,2/2/2021
1349,UPS,B-,"United Parcel Service, Inc. Common Stock",98.371,-1.9,2/3/2021
1350,HLNE,B-,Hamilton Lane Incorporated - Class A Common Stock,98.377,14.72,2/3/2021
1351,HWM,B-,Howmet Aerospace Inc. Common Stock,98.375,42.86,1/28/2021
1352,GSK,B-,GlaxoSmithKline PLC Common Stock,98.375,-4.65,2/4/2021
1353,TDG,B-,Transdigm Group Incorporated Transdigm Group Inc.,98.38,16.74,1/30/2021
1354,MET,B-,"MetLife, Inc. Common Stock",98.358,28.07,12/16/2020
1355,NTAP,B-,"NetApp, Inc. - Common Stock",98.35,43.24,2/3/2021
1356,FISV,B-,"Fiserv, Inc. - Common Stock",98.355,8.58,1/17/2021
1357,CNMD,B-,CONMED Corporation - Common Stock,98.348,41.44,1/12/2021
1358,HEI,B-,Heico Corporation Common Stock,98.35,12.63,2/6/2021
1359,AMGN,B-,Amgen Inc. - Common Stock,98.331,1.66,2/4/2021
1360,RBA,B-,Ritchie Bros. Auctioneers Incorporated Common Sto,98.323,-21.05,12/12/2020
1361,WM,B-,"Waste Management, Inc. Common Stock",98.337,-4.65,2/5/2021
1362,HCM,B-,Hutchison China MediTech Limited - American Depos,98.319,9.02,2/5/2021
1363,DEI,B-,"Douglas Emmett, Inc. Common Stock",98.318,15.81,2/5/2021
1364,SGEN,B-,"Seattle Genetics, Inc. - Common Stock",98.319,9.78,2/6/2021
1365,KNX,B-,"Knight Transportation, Inc. Common Stock",98.293,6.13,2/6/2021
1366,WMT,CCC+,Walmart Inc. Common Stock,98.296,-1.12,1/22/2021
1367,BSY,CCC+,"Bentley Systems, Incorporated - Class B Common St",98.29,31.41,2/6/2021
1368,MKL,CCC+,Markel Corporation Common Stock,98.369,12.59,2/6/2021
1369,KSU,CCC+,Kansas City Southern Common Stock,98.248,10.68,1/23/2021
1370,SAIC,CCC+,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Co,98.278,15.22,2/5/2021
1371,HES,CCC+,Hess Corporation Common Stock,98.274,56.01,2/4/2021
1372,TW,CCC+,Tradeweb Markets Inc. - Class A Common Stock,98.273,5.38,1/19/2021
1373,LEG,CCC+,"Leggett & Platt, Incorporated Common Stock",98.266,2.78,2/6/2021
1374,ARW,CCC+,"Arrow Electronics, Inc. Common Stock",98.258,18.44,2/6/2021
1375,GDDY,CCC+,GoDaddy Inc. Class A Common Stock,98.305,16.05,2/5/2021
1376,BK,CCC+,Bank of New York Mellon Corporation (The) Common,98.254,19.93,2/6/2021
1377,NNN,CCC+,National Retail Properties Common Stock,98.251,21.77,2/6/2021
1378,TMX,CCC+,"Terminix Global Holdings, Inc. Common Stock",98.332,0.74,2/3/2021
1379,CVX,CCC+,Chevron Corporation Common Stock,98.232,25.45,1/30/2021
1380,KBR,CCC+,"KBR, Inc. Common Stock",98.236,26.55,2/3/2021
1381,EW,CCC+,Edwards Lifesciences Corporation Common Stock,98.248,9.06,2/3/2021
1382,AIT,CCC+,"Applied Industrial Technologies, Inc. Common Stoc",98.221,17.85,2/5/2021
1383,PH,CCC+,Parker-Hannifin Corporation Common Stock,98.096,17.64,11/11/2020
1384,MPC,CCC+,Marathon Petroleum Corporation Common Stock,98.193,50.88,2/3/2021
1385,HPQ,CCC+,HP Inc. Common Stock,98.184,27.55,2/4/2021
1386,AFG,CCC+,"American Financial Group, Inc. Common Stock",98.19,29.28,1/28/2021
1387,HLI,CCC+,"Houlihan Lokey, Inc. Class A Common Stock",98.187,3.33,2/4/2021
1388,WMS,CCC+,"Advanced Drainage Systems, Inc. Common Stock",98.148,51.79,2/5/2021
1389,OSH,CCC+,"Oak Street Health, Inc. Common Stock",98.163,2.84,1/22/2021
1390,MKC,CCC+,"McCormick & Company, Incorporated Common Stock",98.173,-4.32,1/29/2021
1391,STM,CCC+,STMicroelectronics N.V. Common Stock,98.16,18.11,1/4/2021
1392,BEN,CCC+,"Franklin Resources, Inc. Common Stock",98.149,35.97,1/29/2021
1393,PSX,CCC+,Phillips 66 Common Stock,98.147,54.33,1/30/2021
1394,FCAU,CCC+,Fiat Chrysler Automobiles N.V. Common Shares,98.149,14.52,2/5/2021
1395,ENTG,CCC+,"Entegris, Inc. - Common Stock",98.162,8.01,1/23/2021
1396,TMUS,CCC+,"T-Mobile US, Inc. - Common Stock",98.141,1.39,2/5/2021
1397,TTM,CCC+,Tata Motors Ltd Tata Motors Limited,98.121,146.6,2/3/2021
1398,LRCX,CCC+,Lam Research Corporation - Common Stock,98.115,23.56,1/28/2021
1399,STL,CCC+,Sterling Bancorp,98.118,48.33,1/30/2021
1400,JBHT,CCC+,"J.B. Hunt Transport Services, Inc. - Common Stock",98.116,16.11,2/1/2021
1401,PNFP,CCC+,"Pinnacle Financial Partners, Inc. - Common Stock",98.114,64.15,1/26/2021
1402,ROLL,CCC+,RBC Bearings Incorporated - Common Stock,98.112,41.21,1/30/2021
1403,BEP,CCC+,Brookfield Renewable Partners L.P.,98.092,19.9,2/1/2021
1404,PCAR,CCC+,PACCAR Inc. - Common Stock,98.09,7.25,2/4/2021
1405,GD,CCC+,General Dynamics Corporation Common Stock,98.074,13.09,1/28/2021
1406,VER,CCC+,"VEREIT, Inc. Common Stock",98.086,15.64,2/3/2021
1407,schw,CCC+,Charles Schwab Corporation (The) Common Stock,98.054,35.74,1/31/2021
1408,EEFT,CCC+,"Euronet Worldwide, Inc. - Common Stock",98.039,32.71,2/5/2021
1409,DELL,CCC+,Dell Technologies Inc. Class C Common Stock,98.059,23.25,1/26/2021
1410,NUE,CCC+,Nucor Corporation Common Stock,98.051,9.43,1/31/2021
1411,DB,CCC+,Deutsche Bank AG Common Stock,98.047,9.04,2/2/2021
1412,NLSN,CCC+,Nielsen N.V. Ordinary Shares,98.036,60.43,1/31/2021
1413,CSCO,CCC+,"Cisco Systems, Inc. - Common Stock",98.016,28.25,1/30/2021
1414,MLM,CCC+,"Martin Marietta Materials, Inc. Common Stock",98.026,16.17,1/27/2021
1415,CHRW,CCC+,"C.H. Robinson Worldwide, Inc. - Common Stock",98.026,-1.96,1/27/2021
1416,MLCO,CCC+,Melco Resorts & Entertainment Limited - American,98.026,731.42,2/4/2021
1417,THG,CCC+,Hanover Insurance Group Inc,98.035,14.26,2/4/2021
1418,LPL,CCC+,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",98.022,55.06,1/30/2021
1419,ITRI,CCC+,"Itron, Inc. - Common Stock",98.02,42.44,1/4/2021
1420,MKTX,CCC+,"MarketAxess Holdings, Inc. - Common Stock",98.04,-1.3,1/30/2021
1421,INGR,CCC+,Ingredion Incorporated Common Stock,98.02,20.5,1/24/2021
1422,HFC,CCC+,HollyFrontier Corporation Common Stock,98.015,43.26,2/5/2021
1423,MA,CCC+,Mastercard Incorporated Common Stock,97.984,7.74,1/28/2021
1424,TRGP,CCC+,"Targa Resources, Inc. Common Stock",97.98,78.35,1/21/2021
1425,TIGO,CCC+,Millicom International Cellular S.A. - Common Sto,97.949,21.39,2/6/2021
1426,GDS,CCC+,GDS Holdings Limited - ADS,97.951,795.97,2/2/2021
1427,RHI,CCC+,Robert Half International Inc. Common Stock,97.949,36.88,2/2/2021
1428,QTS,CCC+,"QTS Realty Trust, Inc. Class A Common Stock",98.047,0.12,2/5/2021
1429,CHTR,CCC+,"Charter Communications, Inc. - Class A Common Sto",97.939,-7.11,1/30/2021
1430,TFC,CCC+,Truist Financial Corporation Common Stock,97.904,22.64,2/1/2021
1431,DE,CCC+,Deere & Company Common Stock,97.909,25.29,1/17/2021
1432,CX,CCC+,"Cemex, S.A.B. de C.V. Sponsored ADR",97.896,27.86,1/28/2021
1433,ELAN,CCC+,Elanco Animal Health Incorporated Common Stock,97.894,-6.29,1/10/2021
1434,YNDX,CCC+,Yandex N.V. - Class A Ordinary Shares,97.892,4.97,2/1/2021
1435,TDY,CCC+,Teledyne Technologies Incorporated Common Stock,97.89,14.57,1/29/2021
1436,MORN,CCC+,"Morningstar, Inc. - Common Stock",97.931,15.65,1/15/2021
1437,PHI,CCC+,PLDT Inc. Sponsored ADR,97.8,0.32,2/6/2021
1438,RXN,CCC+,Rexnord Corporation Common Stock,97.878,19.64,1/21/2021
1439,ESNT,CCC+,Essent Group Ltd. Common Shares,97.862,6.46,1/24/2021
1440,BP,CCC+,BP p.l.c. Common Stock,97.755,33.73,2/6/2021
1441,LH,CCC+,Laboratory Corporation of America Holdings Common,97.856,5.9,1/21/2021
1442,DHI,CCC+,"D.R. Horton, Inc. Common Stock",97.828,13.33,1/20/2021
1443,MCK,CCC+,McKesson Corporation Common Stock,97.823,6.17,2/3/2021
1444,AZO,CCC+,"AutoZone, Inc. Common Stock",97.815,3.45,1/27/2021
1445,ISRG,CCC+,"Intuitive Surgical, Inc. - Common Stock",97.826,3.87,2/1/2021
1446,DCPH,CCC+,"Deciphera Pharmaceuticals, Inc. - Common Stock",97.797,-6.61,2/3/2021
1447,BXP,CCC+,"Boston Properties, Inc. Common Stock",97.79,28.79,2/1/2021
1448,HRL,CCC+,Hormel Foods Corporation Common Stock,97.744,-1.63,2/4/2021
1449,RSG,CCC+,"Republic Services, Inc. Common Stock",97.76,-6.27,2/6/2021
1450,dow,CCC+,Dow Inc. Common Stock,97.777,18.91,1/25/2021
1451,PPL,CCC+,PPL Corporation Common Stock,97.775,0.95,2/5/2021
1452,KRC,CCC+,Kilroy Realty Corporation Common Stock,97.77,22.51,2/5/2021
1453,ZBRA,CCC+,Zebra Technologies Corporation - Class A Common S,97.766,17.46,2/3/2021
1454,TIF,CCC,Tiffany & Co. Common Stock,97.739,0.8,2/6/2021
1455,TTEK,CCC,"Tetra Tech, Inc. - Common Stock",97.732,22.92,2/6/2021
1456,CVS,CCC,CVS Health Corporation Common Stock,97.731,7.1,2/6/2021
1457,SNV,CCC,Synovus Financial Corp. Common Stock,97.713,57.47,2/6/2021
1458,SR,CCC,Spire Inc. Common Stock,97.705,14.19,2/5/2021
1459,CHL,CCC,China Mobile Limited Common Stock,97.699,-18.21,2/6/2021
1460,MIDD,CCC,The Middleby Corporation - Common Stock,97.694,12.5,1/19/2021
1461,PFPT,CCC,"Proofpoint, Inc. - Common Stock",97.776,30.43,1/13/2021
1462,ALTR,CCC,Altair Engineering Inc. - Class A Common Stock,97.686,13.65,2/6/2021
1463,ALGN,CCC,"Align Technology, Inc. - Common Stock",97.631,11.83,2/1/2021
1464,OKE,CCC,"ONEOK, Inc. Common Stock",97.679,59.32,1/25/2021
1465,APO,CCC,"Apollo Global Management, LLC Class A Common Shar",97.671,90.86,2/5/2021
1466,JBGS,CCC,JBG SMITH Properties Common Shares,97.669,31.69,2/2/2021
1467,GLOB,CCC,Globant S.A. Common Shares,97.66,3.04,2/6/2021
1468,VMI,CCC,"Valmont Industries, Inc. Common Stock",97.648,38.19,2/5/2021
1469,STT,CCC,State Street Corporation Common Stock,97.646,20.27,2/5/2021
1470,CTVA,CCC,"Corteva, Inc. Common Stock",97.554,29.99,1/22/2021
1471,COF,CCC,Capital One Financial Corporation Common Stock,97.604,47.72,1/27/2021
1472,HSY,CCC,The Hershey Company Common Stock,97.584,-1.82,2/5/2021
1473,IART,CCC,Integra LifeSciences Holdings Corporation - Commo,97.603,39.26,2/4/2021
1474,CENTA,CCC,Central Garden & Pet Company - Class A Common Sto,97.6,-6.17,2/4/2021
1475,ADSK,CCC,"Autodesk, Inc. - Common Stock",97.59,18.23,1/4/2021
1476,FOXF,CCC,Fox Factory Holding Corp. - Common Stock,97.716,40.59,2/3/2021
1477,HD,CCC,"Home Depot, Inc. (The) Common Stock",97.58,-6.17,1/20/2021
1478,AMED,CCC,Amedisys Inc - Common Stock,97.571,11.27,1/31/2021
1479,SPGI,CCC,S&P Global Inc. Common Stock,97.574,-8.54,1/15/2021
1480,CE,CCC,Celanese Corporation Celanese Corporation Series,97.558,6.37,1/28/2021
1481,DXCM,CCC,"DexCom, Inc. - Common Stock",97.577,-0.76,1/26/2021
1482,CHKP,CCC,Check Point Software Technologies Ltd. - Ordinary,97.52,-2.47,2/4/2021
1483,RPRX,CCC,Repros Therapeutics Inc. - Common Stock,97.53,20.39,1/24/2021
1484,PDD,CCC,Pinduoduo Inc. - American Depositary Shares,97.536,75.38,1/20/2021
1485,CMI,CCC,Cummins Inc. Common Stock,97.488,0.25,2/3/2021
1486,HUM,CCC,Humana Inc. Common Stock,97.495,-14.62,2/3/2021
1487,RJF,CCC,"Raymond James Financial, Inc. Common Stock",97.492,41.98,1/4/2021
1488,CPA,CCC,"Copa Holdings, S.A. Copa Holdings, S.A. Class A C",97.458,62.61,2/5/2021
1489,CHD,CCC,"Church & Dwight Company, Inc. Common Stock",97.455,-9.57,1/30/2021
1490,IAA,CCC,"IAA, Inc. Common Stock",97.534,3.39,1/31/2021
1491,BR,CCC,"Broadridge Financial Solutions, Inc.Common Stock",97.425,-1.53,2/2/2021
1492,PXD,CCC,Pioneer Natural Resources Company Common Stock,97.413,118.06,1/29/2021
1493,GIB,CCC,"CGI Group, Inc. Common Stock",97.406,20.23,1/26/2021
1494,ABBV,CCC,AbbVie Inc. Common Stock,97.406,17.1,1/21/2021
1495,BKI,CCC,"Black Knight, Inc. Common Stock",97.381,-9.1,2/1/2021
1496,SLAB,CCC,"Silicon Laboratories, Inc. - Common Stock",97.393,22.49,2/2/2021
1497,WSO,CCC,"Watsco, Inc. Common Stock",97.386,2.12,1/29/2021
1498,IPGP,CCC,IPG Photonics Corporation - Common Stock,97.362,19.88,1/30/2021
1499,MMM,CCC,3M Company Common Stock,97.357,9.99,1/25/2021
1500,SAIA,CCC,"Saia, Inc. - Common Stock",97.35,13.51,2/1/2021
1501,ESGR,CCC,Enstar Group Limited - Ordinary Shares,97.349,20.34,1/23/2021
1502,ACIW,CCC,"ACI Worldwide, Inc. - Common Stock",97.339,16.17,2/4/2021
1503,TYL,CCC,"Tyler Technologies, Inc. Common Stock",97.322,1.85,2/2/2021
1504,BEKE,CCC,KE Holdings Inc American Depositary Shares (each,97.365,-10.2,1/22/2021
1505,WFC,CCC,Wells Fargo & Company Common Stock,97.299,48.95,2/5/2021
1505,KIM,CCC,Kimco Realty Corporation Common Stock,97.298,62.96,2/6/2021
1506,BRKS,CCC,"Brooks Automation, Inc. - Common Stock",97.305,31.01,2/3/2021
1507,DAVA,CCC,Endava plc American Depositary Shares (each repre,97.3,25.93,1/31/2021
1508,NVR,CCC,"NVR, Inc. Common Stock",97.293,11.84,1/21/2021
1509,IMO,CCC,Imperial Oil Limited Common Stock,97.286,34.58,1/28/2021
1510,ANET,CCC,"Arista Networks, Inc. Common Stock",97.283,20.56,2/4/2021
1511,AGR,CCC,"Avangrid, Inc. Common Stock",97.301,-5.25,1/30/2021
1512,CHH,CCC,"Choice Hotels International, Inc. Common Stock",97.28,13.77,2/3/2021
1513,CL,CCC,Colgate-Palmolive Company Common Stock,97.275,2.07,1/30/2021
1514,TGT,CCC,Target Corporation Common Stock,97.276,7.1,1/22/2021
1515,CDAY,CCC,Ceridian HCM Holding Inc. Common Stock,97.265,8.32,1/30/2021
1516,WMB,CCC,"Williams Companies, Inc. (The) Common Stock",97.26,20.97,1/4/2021
1517,UGI,CCC,UGI Corporation Common Stock,97.255,15.47,2/4/2021
1518,ATHM,CCC,"Autohome Inc. American Depositary Shares, each re",97.24,26.13,1/28/2021
1519,LECO,CCC,"Lincoln Electric Holdings, Inc. - Common Shares",97.232,9.65,2/4/2021
1520,NXPI,CCC,NXP Semiconductors N.V. - Common Stock,97.225,24.04,2/3/2021
1521,SYF,CCC,Synchrony Financial Common Stock,97.222,39.19,1/30/2021
1522,ALSN,CCC,"Allison Transmission Holdings, Inc. Common Stock",97.221,13.52,1/13/2021
1523,SSNC,CCC,"SS&C Technologies Holdings, Inc. - Common Stock",97.216,7.63,1/29/2021
1524,YUMC,CCC,"Yum China Holdings, Inc. Common Stock",97.199,0.55,2/4/2021
1525,BLL,CCC,Ball Corporation Common Stock,97.178,-8.13,2/5/2021
1526,SIVB,CCC,SVB Financial Group - Common Stock,97.183,56.93,1/23/2021
1527,VICI,CCC,VICI Properties Inc. Common Stock,97.156,12.39,1/27/2021
1528,AWK,CCC,"American Water Works Company, Inc. Common Stock",97.139,1.79,2/3/2021
1529,MANH,CCC,"Manhattan Associates, Inc. - Common Stock",97.264,38.36,2/3/2021
1530,CTXS,CCC,"Citrix Systems, Inc. - Common Stock",97.142,8.74,1/27/2021
1531,PNW,CCC,Pinnacle West Capital Corporation Common Stock,97.117,-8.03,2/2/2021
1532,FHN,CCC,First Horizon National Corporation Common Stock,97.119,41.99,1/24/2021
1533,dva,CCC,DaVita Inc. Common Stock,97.115,19.04,2/1/2021
1534,Cdns,CCC,"Cadence Design Systems, Inc. - Common Stock",97.164,8.21,1/4/2021
1535,PAYC,CCC,"Paycom Software, Inc. Common Stock",97.109,11.88,1/15/2021
1536,ODFL,CCC,"Old Dominion Freight Line, Inc. - Common Stock",97.167,1.17,2/5/2021
1537,AMAT,CCC,"Applied Materials, Inc. - Common Stock",97.091,39.18,12/12/2020
1538,AEP,CCC,"American Electric Power Company, Inc. Common Stoc",97.066,-9.6,2/5/2021
1539,ADBE,CCC,Adobe Inc. - Common Stock,97.056,-0.72,2/3/2021
1540,SJR,CCC,Shaw Communications Inc. Common Stock,97.052,2.34,1/26/2021
1541,LHX,CCC,"L3Harris Technologies, Inc. Common Stock",97.068,2.17,2/6/2021
1542,RE,CCC-,"Everest Re Group, Ltd. Common Stock",97.052,4.12,2/5/2021
1543,HRC,CCC-,Hill-Rom Holdings Inc Common Stock,97.011,5.15,1/26/2021
1544,VRSN,CCC-,"VeriSign, Inc. - Common Stock",97.041,-3.46,2/6/2021
1545,AVLR,CCC-,"Avalara, Inc. Common Stock",97.041,-2,2/6/2021
1546,BURL,CCC-,"Burlington Stores, Inc. Common Stock",97.028,27.63,2/5/2021
1547,rgld,CCC-,"Royal Gold, Inc. - Common Stock",97.026,-16.23,2/5/2021
1548,ZTO,CCC-,ZTO Express (Cayman) Inc. American Depositary Sha,96.977,774.6,2/6/2021
1549,CD,CCC-,Chindata Group Holdings Limited - American Deposi,96.949,16.81,2/6/2021
1550,WY,CCC-,Weyerhaeuser Company Common Stock,96.926,21.64,2/6/2021
1551,DLB,CCC-,Dolby Laboratories Common Stock,96.943,8.75,2/6/2021
1552,TSM,CCC-,Taiwan Semiconductor Manufacturing Company Ltd.,96.942,41.7,1/24/2021
1553,CONE,CCC-,CyrusOne Inc - Common Stock,96.929,1.14,1/28/2021
1554,BGNE,CCC-,"BeiGene, Ltd. - American Depositary Shares",96.924,-17.73,2/5/2021
1555,CTLT,CCC-,"Catalent, Inc. Common Stock",96.921,1.64,2/3/2021
1556,BSX,CCC-,Boston Scientific Corporation Common Stock,96.908,-5.88,2/5/2021
1557,BWXT,CCC-,"BWX Technologies, Inc. Common Stock",96.905,9.26,2/5/2021
1558,ED,CCC-,"Consolidated Edison, Inc. Common Stock",96.903,-9.03,1/30/2021
1559,CAE,CCC-,CAE Inc. Ordinary Shares,97.068,48.33,2/2/2021
1560,AEG,CCC-,AEGON N.V. Common Stock,96.86,50.46,2/2/2021
1561,PSXP,CCC-,Phillips 66 Partners LP Common Units representing,96.857,11.11,2/3/2021
